idx,iso3,spbleu,comet
3313,npi_afr,17.24,77.34
3314,npi_amh,9.77,74.27
3315,npi_ara,16.01,76.4
3316,npi_asm,9.19,72.19
3317,npi_azj,9.58,74.39
3318,npi_bel,12.62,78.97
3319,npi_ben,15.42,75.1
3320,npi_bos,13.79,81.55
3321,npi_bul,19.23,80.62
3322,npi_cat,17.97,78.72
3323,npi_ces,15.57,81.51
3324,npi_cmn,16.5,77.81
3325,npi_cym,15.28,75.59
3326,npi_dan,16.79,80.45
3327,npi_deu,17.04,76.35
3328,npi_ell,16.34,78.9
3329,npi_eng,21.32,80.75
3330,npi_est,13.08,80.65
3331,npi_fas,15.83,76.87
3332,npi_fin,13.53,81.74
3333,npi_fra,20.79,76.24
3334,npi_glg,15.16,77.76
3335,npi_guj,16.0,77.58
3336,npi_heb,16.62,77.89
3337,npi_hin,16.49,67.83
3338,npi_hrv,13.66,81.18
3339,npi_hun,13.72,77.12
3340,npi_hye,15.42,78.52
3341,npi_ind,16.79,80.66
3342,npi_isl,11.05,75.83
3343,npi_ita,15.0,78.3
3344,npi_jav,9.73,80.12
3345,npi_jpn,14.33,81.0
3346,npi_kan,14.86,75.24
3347,npi_kat,14.73,75.2
3348,npi_kaz,12.87,79.34
3349,npi_khm,10.03,71.57
3350,npi_kir,10.04,76.39
3351,npi_kor,12.42,78.68
3352,npi_lao,14.34,74.02
3353,npi_lav,14.03,81.18
3354,npi_lit,12.61,81.01
3355,npi_mal,15.81,75.94
3356,npi_mkd,15.29,78.88
3357,npi_msa,14.95,79.2
3358,npi_mya,9.76,76.81
3359,npi_nld,14.43,78.29
3360,npi_nob,13.77,80.2
3361,npi_pan,16.07,72.16
3362,npi_pol,14.0,81.28
3363,npi_por,19.38,79.2
3364,npi_ron,18.03,79.94
3365,npi_rus,16.54,79.91
3366,npi_slk,13.57,80.34
3367,npi_slv,12.8,80.13
3368,npi_spa,14.01,77.34
3369,npi_srp,15.02,78.97
3370,npi_swe,17.44,79.98
3371,npi_swh,13.03,76.86
3372,npi_tam,16.87,80.2
3373,npi_tel,17.85,76.47
3374,npi_tgl,15.65,78.09
3375,npi_tha,21.5,77.7
3376,npi_tur,15.53,77.1
3377,npi_ukr,14.57,80.0
3378,npi_urd,13.15,71.89
3379,npi_uzb,14.7,80.7
3380,npi_vie,18.3,80.18
3381,npi_yue,14.65,79.52
3382,pan_afr,15.12,74.66
3383,pan_amh,8.99,72.7
3384,pan_ara,14.31,73.53
3385,pan_asm,8.73,69.9
3386,pan_azj,9.36,71.21
3387,pan_bel,11.26,76.74
3388,pan_ben,14.08,72.11
3389,pan_bos,13.4,77.83
3390,pan_bul,17.55,77.33
3391,pan_cat,17.43,75.0
3392,pan_ces,13.03,78.31
3393,pan_cmn,16.39,75.53
3394,pan_cym,14.11,71.93
3395,pan_dan,15.57,76.94
3396,pan_deu,14.29,72.94
3397,pan_ell,15.59,76.04
3398,pan_eng,19.55,77.63
3399,pan_est,11.9,77.74
3400,pan_fas,13.76,73.29
3401,pan_fin,13.07,79.06
3402,pan_fra,18.8,72.43
3403,pan_glg,13.76,74.4
3404,pan_guj,15.98,74.88
3405,pan_heb,15.34,75.09
3406,pan_hin,16.46,64.65
3407,pan_hrv,12.18,77.53
3408,pan_hun,12.6,73.48
3409,pan_hye,14.66,75.73
3410,pan_ind,15.62,77.18
3411,pan_isl,10.1,72.71
3412,pan_ita,14.25,74.97
3413,pan_jav,8.81,76.48
3414,pan_jpn,13.27,77.76
3415,pan_kan,13.56,72.51
3416,pan_kat,14.39,72.97
3417,pan_kaz,12.86,75.51
3418,pan_khm,9.43,69.83
3419,pan_kir,10.3,74.14
3420,pan_kor,11.47,75.24
3421,pan_lao,12.8,71.97
3422,pan_lav,13.03,77.73
3423,pan_lit,12.39,77.81
3424,pan_mal,14.52,73.44
3425,pan_mkd,14.1,74.73
3426,pan_msa,13.31,75.51
3427,pan_mya,8.9,73.35
3428,pan_nld,13.72,74.98
3429,pan_nob,12.35,76.72
3430,pan_npi,13.61,65.24
3431,pan_pol,12.26,77.45
3432,pan_por,17.41,76.05
3433,pan_ron,15.4,76.53
3434,pan_rus,15.2,76.67
3435,pan_slk,12.34,76.85
3436,pan_slv,12.53,76.38
3437,pan_spa,13.66,74.12
3438,pan_srp,13.45,75.06
3439,pan_swe,15.66,76.7
3440,pan_swh,11.97,73.67
3441,pan_tam,15.72,76.91
3442,pan_tel,16.65,73.81
3443,pan_tgl,13.58,74.41
3444,pan_tha,19.38,74.59
3445,pan_tur,14.32,72.67
3446,pan_ukr,14.49,77.37
3447,pan_urd,13.21,70.09
3448,pan_uzb,13.51,76.54
3449,pan_vie,15.97,76.35
3450,pan_yue,13.36,76.86
3451,pol_afr,22.27,79.69
3452,pol_amh,12.18,75.06
3453,pol_ara,23.76,81.21
3454,pol_asm,9.64,71.35
3455,pol_azj,13.57,80.8
3456,pol_bel,18.2,85.18
3457,pol_ben,19.3,77.97
3458,pol_bos,22.09,87.37
3459,pol_bul,28.15,86.45
3460,pol_cat,26.23,81.89
3461,pol_ces,22.08,88.09
3462,pol_cmn,23.92,83.79
3463,pol_cym,18.85,74.97
3464,pol_dan,25.0,85.5
3465,pol_deu,25.17,82.87
3466,pol_ell,23.69,84.58
3467,pol_eng,29.54,83.01
3468,pol_est,18.58,85.82
3469,pol_fas,20.79,82.36
3470,pol_fin,20.88,87.57
3471,pol_fra,29.53,81.2
3472,pol_glg,22.59,82.06
3473,pol_guj,19.92,80.69
3474,pol_heb,24.28,81.67
3475,pol_hin,20.9,70.82
3476,pol_hrv,20.2,87.37
3477,pol_hun,20.61,84.37
3478,pol_hye,21.76,84.03
3479,pol_ind,23.54,86.01
3480,pol_isl,15.66,78.74
3481,pol_ita,23.13,84.15
3482,pol_jav,12.69,81.44
3483,pol_jpn,20.31,86.64
3484,pol_kan,18.04,77.06
3485,pol_kat,20.34,80.48
3486,pol_kaz,17.95,84.58
3487,pol_khm,12.25,73.85
3488,pol_kir,15.59,81.66
3489,pol_kor,17.05,83.9
3490,pol_lao,19.0,76.63
3491,pol_lav,20.32,85.36
3492,pol_lit,18.83,86.71
3493,pol_mal,18.64,79.08
3494,pol_mkd,22.18,84.6
3495,pol_msa,20.55,82.72
3496,pol_mya,11.29,79.25
3497,pol_nld,21.23,83.49
3498,pol_nob,19.81,84.44
3499,pol_npi,16.32,72.45
3500,pol_pan,18.67,74.25
3501,pol_por,26.33,83.27
3502,pol_ron,25.46,85.45
3503,pol_rus,23.98,86.91
3504,pol_slk,21.29,87.23
3505,pol_slv,19.15,86.16
3506,pol_spa,21.73,81.51
3507,pol_srp,22.25,85.29
3508,pol_swe,24.52,85.42
3509,pol_swh,17.47,76.02
3510,pol_tam,20.6,83.1
3511,pol_tel,21.8,79.0
3512,pol_tgl,19.76,78.72
3513,pol_tha,28.94,82.72
3514,pol_tur,20.12,83.29
3515,pol_ukr,22.87,86.8
3516,pol_urd,16.45,75.31
3517,pol_uzb,17.94,84.39
3518,pol_vie,24.56,84.01
3519,pol_yue,20.82,84.55
3520,por_afr,29.9,81.26
3521,por_amh,14.2,79.63
3522,por_ara,28.92,83.86
3523,por_asm,11.63,75.41
3524,por_azj,16.02,82.66
3525,por_bel,19.34,84.82
3526,por_ben,21.89,81.42
3527,por_bos,27.02,88.21
3528,por_bul,34.43,88.09
3529,por_cat,34.21,84.81
3530,por_ces,26.98,88.56
3531,por_cmn,27.49,85.81
3532,por_cym,25.03,77.33
3533,por_dan,32.04,87.14
3534,por_deu,31.58,83.87
3535,por_ell,28.68,86.43
3536,por_eng,42.7,86.49
3537,por_est,22.76,87.17
3538,por_fas,26.71,84.63
3539,por_fin,24.35,88.88
3540,por_fra,39.04,84.24
3541,por_glg,27.76,85.08
3542,por_guj,23.06,84.18
3543,por_heb,30.86,84.77
3544,por_hin,24.73,74.52
3545,por_hrv,25.81,87.92
3546,por_hun,23.69,85.28
3547,por_hye,24.69,85.2
3548,por_ind,30.93,88.05
3549,por_isl,18.27,79.81
3550,por_ita,27.36,85.86
3551,por_jav,15.65,82.95
3552,por_jpn,23.92,88.45
3553,por_kan,21.44,80.83
3554,por_kat,22.33,82.11
3555,por_kaz,20.18,86.32
3556,por_khm,14.19,77.11
3557,por_kir,16.96,83.08
3558,por_kor,20.01,85.97
3559,por_lao,22.14,79.94
3560,por_lav,24.08,86.44
3561,por_lit,23.08,87.19
3562,por_mal,22.39,82.16
3563,por_mkd,28.1,85.84
3564,por_msa,26.92,85.34
3565,por_mya,13.19,81.7
3566,por_nld,25.86,84.34
3567,por_nob,25.23,86.37
3568,por_npi,19.58,76.45
3569,por_pan,22.55,78.66
3570,por_pol,22.98,87.43
3571,por_ron,33.65,87.69
3572,por_rus,29.43,87.38
3573,por_slk,25.24,87.41
3574,por_slv,22.14,86.63
3575,por_spa,25.76,84.07
3576,por_srp,28.4,86.33
3577,por_swe,32.5,87.03
3578,por_swh,22.76,79.42
3579,por_tam,24.4,85.56
3580,por_tel,25.52,82.07
3581,por_tgl,25.53,81.02
3582,por_tha,32.7,85.11
3583,por_tur,25.4,85.61
3584,por_ukr,28.14,87.41
3585,por_urd,18.41,78.25
3586,por_uzb,22.12,86.22
3587,por_vie,30.22,86.08
3588,por_yue,24.06,86.51
3589,ron_afr,26.7,79.99
3590,ron_amh,13.55,77.52
3591,ron_ara,27.14,82.13
3592,ron_asm,10.82,72.93
3593,ron_azj,14.9,80.87
3594,ron_bel,19.39,83.55
3595,ron_ben,20.9,78.84
3596,ron_bos,25.31,87.08
3597,ron_bul,32.81,87.01
3598,ron_cat,30.81,83.55
3599,ron_ces,25.79,87.29
3600,ron_cmn,26.44,83.78
3601,ron_cym,23.28,76.13
3602,ron_dan,29.28,85.85
3603,ron_deu,28.35,82.35
3604,ron_ell,26.19,85.31
3605,ron_eng,36.85,85.09
3606,ron_est,21.5,85.9
3607,ron_fas,24.62,82.98
3608,ron_fin,23.1,87.1
3609,ron_fra,35.1,82.24
3610,ron_glg,26.38,82.75
3611,ron_guj,21.52,81.13
3612,ron_heb,28.01,83.4
3613,ron_hin,22.86,70.87
3614,ron_hrv,24.64,87.03
3615,ron_hun,22.18,83.78
3616,ron_hye,23.8,83.87
3617,ron_ind,27.42,86.65
3618,ron_isl,17.72,78.51
3619,ron_ita,25.62,84.45
3620,ron_jav,14.81,82.48
3621,ron_jpn,22.91,86.9
3622,ron_kan,20.32,78.08
3623,ron_kat,22.3,80.91
3624,ron_kaz,19.48,84.62
3625,ron_khm,13.56,74.57
3626,ron_kir,15.96,80.76
3627,ron_kor,19.62,84.21
3628,ron_lao,21.22,77.83
3629,ron_lav,23.23,85.2
3630,ron_lit,22.52,85.88
3631,ron_mal,21.15,79.46
3632,ron_mkd,26.12,84.66
3633,ron_msa,24.31,83.6
3634,ron_mya,13.02,79.3
3635,ron_nld,23.92,83.72
3636,ron_nob,22.72,84.74
3637,ron_npi,18.52,73.72
3638,ron_pan,20.79,75.04
3639,ron_pol,22.85,86.46
3640,ron_por,33.36,84.51
3641,ron_rus,28.18,85.66
3642,ron_slk,24.2,86.39
3643,ron_slv,22.37,85.73
3644,ron_spa,23.3,82.08
3645,ron_srp,26.69,85.03
3646,ron_swe,30.55,85.35
3647,ron_swh,21.13,78.04
3648,ron_tam,22.99,83.2
3649,ron_tel,25.03,79.48
3650,ron_tgl,23.9,80.22
3651,ron_tha,32.0,83.47
3652,ron_tur,23.48,83.56
3653,ron_ukr,26.31,85.83
3654,ron_urd,17.82,74.72
3655,ron_uzb,20.47,84.6
3656,ron_vie,28.8,84.29
3657,ron_yue,22.1,84.51
3658,rus_afr,24.95,80.15
3659,rus_amh,12.79,76.7
3660,rus_ara,25.24,82.21
3661,rus_asm,10.18,71.95
3662,rus_azj,15.19,80.73
3663,rus_bel,19.9,87.98
3664,rus_ben,20.35,78.6
3665,rus_bos,24.67,87.86
3666,rus_bul,30.98,89.32
3667,rus_cat,29.11,82.9
3668,rus_ces,25.29,88.1
3669,rus_cmn,26.38,84.84
3670,rus_cym,21.88,75.38
3671,rus_dan,27.59,85.95
3672,rus_deu,27.81,82.95
3673,rus_ell,25.78,85.76
3674,rus_eng,34.16,84.55
3675,rus_est,20.91,86.64
3676,rus_fas,23.29,83.45
3677,rus_fin,23.82,88.26
3678,rus_fra,33.83,82.17
3679,rus_glg,24.45,82.28
3680,rus_guj,21.09,81.44
3681,rus_heb,27.5,83.58
3682,rus_hin,22.58,71.62
3683,rus_hrv,23.38,87.98
3684,rus_hun,22.25,84.07
3685,rus_hye,23.67,84.71
3686,rus_ind,26.57,86.43
3687,rus_isl,17.06,79.44
3688,rus_ita,25.38,84.73
3689,rus_jav,14.24,81.92
3690,rus_jpn,22.44,86.89
3691,rus_kan,19.87,78.05
3692,rus_kat,22.53,81.99
3693,rus_kaz,20.15,87.03
3694,rus_khm,12.17,74.22
3695,rus_kir,15.72,84.02
3696,rus_kor,19.1,84.5
3697,rus_lao,19.95,78.08
3698,rus_lav,23.85,86.46
3699,rus_lit,23.1,87.63
3700,rus_mal,20.06,79.43
3701,rus_mkd,24.4,87.48
3702,rus_msa,22.95,83.73
3703,rus_mya,12.54,79.58
3704,rus_nld,23.48,83.78
3705,rus_nob,22.32,85.17
3706,rus_npi,17.56,73.07
3707,rus_pan,20.35,74.84
3708,rus_pol,22.83,88.0
3709,rus_por,32.01,84.57
3710,rus_ron,29.14,86.31
3711,rus_slk,23.51,87.45
3712,rus_slv,22.46,86.87
3713,rus_spa,23.39,82.04
3714,rus_srp,25.3,87.75
3715,rus_swe,28.45,85.98
3716,rus_swh,19.75,77.37
3717,rus_tam,21.84,83.84
3718,rus_tel,24.11,80.1
3719,rus_tgl,22.89,79.92
3720,rus_tha,30.93,84.31
3721,rus_tur,22.8,83.16
3722,rus_ukr,25.93,90.27
3723,rus_urd,17.13,75.27
3724,rus_uzb,21.12,84.87
3725,rus_vie,28.14,85.9
3726,rus_yue,22.45,85.55
3727,slk_afr,25.53,80.94
3728,slk_amh,13.25,77.27
3729,slk_ara,24.01,81.51
3730,slk_asm,9.74,72.42
3731,slk_azj,14.31,79.75
3732,slk_bel,18.86,84.31
3733,slk_ben,19.59,78.47
3734,slk_bos,24.48,87.49
3735,slk_bul,30.04,86.42
3736,slk_cat,27.49,82.37
3737,slk_ces,25.63,88.52
3738,slk_cmn,25.14,83.74
3739,slk_cym,21.12,75.91
3740,slk_dan,28.15,85.63
3741,slk_deu,27.15,83.66
3742,slk_ell,24.24,84.7
3743,slk_eng,33.54,83.82
3744,slk_est,20.42,86.42
3745,slk_fas,23.05,82.74
3746,slk_fin,22.8,87.49
3747,slk_fra,32.5,81.69
3748,slk_glg,23.45,81.96
3749,slk_guj,20.64,81.37
3750,slk_heb,26.5,83.05
3751,slk_hin,21.39,70.93
3752,slk_hrv,23.4,87.51
3753,slk_hun,21.24,84.12
3754,slk_hye,21.84,83.23
3755,slk_ind,25.59,85.93
3756,slk_isl,16.91,79.42
3757,slk_ita,23.92,83.81
3758,slk_jav,13.68,82.8
3759,slk_jpn,21.74,86.47
3760,slk_kan,19.31,77.89
3761,slk_kat,21.18,80.48
3762,slk_kaz,18.92,84.15
3763,slk_khm,12.2,75.13
3764,slk_kir,15.82,81.12
3765,slk_kor,17.97,83.86
3766,slk_lao,19.69,77.34
3767,slk_lav,22.52,85.41
3768,slk_lit,21.07,86.29
3769,slk_mal,20.23,79.19
3770,slk_mkd,24.22,84.64
3771,slk_msa,22.18,83.27
3772,slk_mya,11.71,78.93
3773,slk_nld,22.38,83.93
3774,slk_nob,22.15,85.05
3775,slk_npi,17.16,73.05
3776,slk_pan,19.95,75.33
3777,slk_pol,22.06,86.82
3778,slk_por,30.25,83.41
3779,slk_ron,28.42,85.77
3780,slk_rus,26.53,86.13
3781,slk_slv,22.55,86.26
3782,slk_spa,21.54,81.27
3783,slk_srp,25.56,85.29
3784,slk_swe,28.39,85.61
3785,slk_swh,19.59,77.51
3786,slk_tam,22.17,83.52
3787,slk_tel,23.22,79.98
3788,slk_tgl,21.67,79.66
3789,slk_tha,29.64,82.91
3790,slk_tur,22.8,82.85
3791,slk_ukr,25.76,86.56
3792,slk_urd,16.83,75.72
3793,slk_uzb,19.64,83.97
3794,slk_vie,26.48,84.45
3795,slk_yue,21.75,84.61
3796,slv_afr,21.26,76.84
3797,slv_amh,11.04,74.13
3798,slv_ara,21.1,78.18
3799,slv_asm,8.45,69.76
3800,slv_azj,12.65,76.99
3801,slv_bel,16.71,81.91
3802,slv_ben,16.93,75.03
3803,slv_bos,19.91,84.38
3804,slv_bul,25.5,83.51
3805,slv_cat,23.66,78.36
3806,slv_ces,20.76,83.97
3807,slv_cmn,20.65,80.5
3808,slv_cym,18.19,73.68
3809,slv_dan,21.67,81.89
3810,slv_deu,22.89,79.24
3811,slv_ell,21.49,81.9
3812,slv_eng,26.33,79.84
3813,slv_est,16.95,83.08
3814,slv_fas,19.32,78.8
3815,slv_fin,18.96,84.11
3816,slv_fra,26.97,77.22
3817,slv_glg,20.38,78.56
3818,slv_guj,17.35,78.4
3819,slv_heb,21.42,78.57
3820,slv_hin,18.3,67.42
3821,slv_hrv,19.11,84.25
3822,slv_hun,18.5,79.83
3823,slv_hye,19.45,80.46
3824,slv_ind,21.08,82.46
3825,slv_isl,13.77,75.78
3826,slv_ita,20.1,80.3
3827,slv_jav,10.69,79.72
3828,slv_jpn,17.8,83.15
3829,slv_kan,16.18,74.54
3830,slv_kat,18.37,76.86
3831,slv_kaz,15.7,80.67
3832,slv_khm,11.06,71.0
3833,slv_kir,13.26,77.91
3834,slv_kor,15.18,80.58
3835,slv_lao,17.55,73.72
3836,slv_lav,18.72,82.39
3837,slv_lit,17.24,83.46
3838,slv_mal,16.74,76.25
3839,slv_mkd,20.74,81.58
3840,slv_msa,18.7,79.7
3841,slv_mya,10.33,76.64
3842,slv_nld,19.88,80.53
3843,slv_nob,17.72,81.72
3844,slv_npi,14.1,69.52
3845,slv_pan,16.83,72.05
3846,slv_pol,18.78,83.97
3847,slv_por,25.04,79.91
3848,slv_ron,23.49,82.25
3849,slv_rus,22.05,82.83
3850,slv_slk,19.51,83.16
3851,slv_spa,18.67,77.67
3852,slv_srp,21.01,81.97
3853,slv_swe,23.33,81.81
3854,slv_swh,16.26,74.41
3855,slv_tam,19.2,80.42
3856,slv_tel,20.42,76.38
3857,slv_tgl,18.7,76.99
3858,slv_tha,25.89,79.28
3859,slv_tur,18.07,78.85
3860,slv_ukr,21.12,83.32
3861,slv_urd,14.53,72.51
3862,slv_uzb,16.81,81.83
3863,slv_vie,23.09,81.26
3864,slv_yue,18.34,81.46
3865,spa_afr,24.9,80.39
3866,spa_amh,12.41,78.24
3867,spa_ara,25.06,83.75
3868,spa_asm,10.13,74.32
3869,spa_azj,14.74,82.3
3870,spa_bel,18.86,84.87
3871,spa_ben,18.81,80.86
3872,spa_bos,22.33,87.71
3873,spa_bul,29.96,87.86
3874,spa_cat,28.21,84.45
3875,spa_ces,23.18,88.15
3876,spa_cmn,24.51,85.81
3877,spa_cym,21.8,76.42
3878,spa_dan,27.21,86.34
3879,spa_deu,25.62,82.57
3880,spa_ell,25.48,86.04
3881,spa_eng,32.26,85.21
3882,spa_est,19.68,86.93
3883,spa_fas,23.23,84.87
3884,spa_fin,21.51,88.51
3885,spa_fra,32.7,83.56
3886,spa_glg,24.14,84.69
3887,spa_guj,20.51,83.36
3888,spa_heb,25.03,84.29
3889,spa_hin,21.77,73.79
3890,spa_hrv,22.32,87.46
3891,spa_hun,20.63,85.11
3892,spa_hye,22.0,85.3
3893,spa_ind,25.08,87.43
3894,spa_isl,16.21,78.77
3895,spa_ita,25.28,85.9
3896,spa_jav,13.54,82.49
3897,spa_jpn,20.92,88.26
3898,spa_kan,19.36,80.17
3899,spa_kat,21.11,82.08
3900,spa_kaz,18.45,85.58
3901,spa_khm,12.42,76.44
3902,spa_kir,15.75,82.37
3903,spa_kor,17.76,85.83
3904,spa_lao,19.96,79.03
3905,spa_lav,21.75,86.19
3906,spa_lit,20.05,86.98
3907,spa_mal,19.86,81.63
3908,spa_mkd,23.66,85.62
3909,spa_msa,21.85,84.94
3910,spa_mya,12.21,81.37
3911,spa_nld,22.79,84.1
3912,spa_nob,20.99,85.62
3913,spa_npi,16.75,75.94
3914,spa_pan,20.03,77.43
3915,spa_pol,22.13,87.78
3916,spa_por,30.06,85.78
3917,spa_ron,28.3,87.05
3918,spa_rus,25.46,87.05
3919,spa_slk,21.84,86.99
3920,spa_slv,21.17,86.4
3921,spa_srp,23.66,85.54
3922,spa_swe,26.01,86.03
3923,spa_swh,18.51,78.22
3924,spa_tam,21.85,85.38
3925,spa_tel,23.21,81.68
3926,spa_tgl,21.58,80.52
3927,spa_tha,30.34,85.05
3928,spa_tur,22.1,84.87
3929,spa_ukr,24.1,87.22
3930,spa_urd,16.85,77.26
3931,spa_uzb,19.05,85.5
3932,spa_vie,26.96,85.52
3933,spa_yue,21.91,86.51
3934,srp_afr,28.95,80.9
3935,srp_amh,13.48,76.66
3936,srp_ara,27.26,81.23
3937,srp_asm,10.85,71.37
3938,srp_azj,15.71,79.37
3939,srp_bel,20.01,85.95
3940,srp_ben,20.9,77.76
3941,srp_bos,28.79,89.36
3942,srp_bul,32.46,88.63
3943,srp_cat,31.44,83.16
3944,srp_ces,27.68,88.36
3945,srp_cmn,27.23,84.69
3946,srp_cym,24.11,76.27
3947,srp_dan,31.28,86.04
3948,srp_deu,28.98,82.52
3949,srp_ell,27.52,85.12
3950,srp_eng,38.71,84.71
3951,srp_est,22.53,86.13
3952,srp_fas,25.43,82.54
3953,srp_fin,24.06,87.19
3954,srp_fra,36.12,82.1
3955,srp_glg,27.16,82.33
3956,srp_guj,21.79,80.7
3957,srp_heb,29.52,82.84
3958,srp_hin,23.39,69.93
3959,srp_hrv,27.66,88.94
3960,srp_hun,23.62,83.56
3961,srp_hye,23.99,83.24
3962,srp_ind,28.41,86.29
3963,srp_isl,18.11,79.15
3964,srp_ita,25.61,84.17
3965,srp_jav,14.69,82.1
3966,srp_jpn,23.53,86.54
3967,srp_kan,20.41,76.64
3968,srp_kat,22.32,80.11
3969,srp_kaz,20.28,85.3
3970,srp_khm,13.89,73.88
3971,srp_kir,15.63,81.76
3972,srp_kor,19.6,84.38
3973,srp_lao,21.12,77.74
3974,srp_lav,25.03,86.39
3975,srp_lit,23.49,87.13
3976,srp_mal,20.82,78.93
3977,srp_mkd,26.8,87.06
3978,srp_msa,24.8,83.61
3979,srp_mya,12.82,79.35
3980,srp_nld,25.37,83.4
3981,srp_nob,23.97,85.09
3982,srp_npi,19.06,72.47
3983,srp_pan,21.78,74.12
3984,srp_pol,24.41,87.14
3985,srp_por,33.62,84.34
3986,srp_ron,31.35,85.55
3987,srp_rus,29.33,88.43
3988,srp_slk,26.03,87.55
3989,srp_slv,23.51,87.14
3990,srp_spa,23.83,81.62
3991,srp_swe,32.13,85.72
3992,srp_swh,21.96,77.68
3993,srp_tam,22.61,82.73
3994,srp_tel,25.02,79.23
3995,srp_tgl,24.61,79.99
3996,srp_tha,32.6,83.7
3997,srp_tur,23.92,82.79
3998,srp_ukr,26.48,88.29
3999,srp_urd,17.65,74.35
4000,srp_uzb,21.06,84.38
4001,srp_vie,29.14,85.54
4002,srp_yue,23.57,85.45
4003,swe_afr,28.2,81.63
4004,swe_amh,13.78,78.54
4005,swe_ara,26.98,83.29
4006,swe_asm,10.8,74.29
4007,swe_azj,15.32,81.45
4008,swe_bel,19.2,84.76
4009,swe_ben,21.06,80.65
4010,swe_bos,25.1,87.7
4011,swe_bul,32.89,87.64
4012,swe_cat,30.57,83.32
4013,swe_ces,26.62,88.65
4014,swe_cmn,27.2,85.47
4015,swe_cym,24.57,76.91
4016,swe_dan,31.63,87.47
4017,swe_deu,29.92,84.34
4018,swe_ell,27.01,86.34
4019,swe_eng,38.91,86.28
4020,swe_est,21.74,87.24
4021,swe_fas,25.54,84.09
4022,swe_fin,24.79,88.94
4023,swe_fra,35.22,82.46
4024,swe_glg,25.28,83.32
4025,swe_guj,22.36,83.13
4026,swe_heb,29.52,84.28
4027,swe_hin,23.13,73.22
4028,swe_hrv,25.37,87.69
4029,swe_hun,22.62,84.65
4030,swe_hye,24.09,85.11
4031,swe_ind,29.24,87.3
4032,swe_isl,19.14,80.38
4033,swe_ita,25.28,85.03
4034,swe_jav,15.41,83.06
4035,swe_jpn,22.91,87.89
4036,swe_kan,20.45,79.95
4037,swe_kat,21.35,81.12
4038,swe_kaz,19.28,85.26
4039,swe_khm,13.22,76.85
4040,swe_kir,16.03,81.73
4041,swe_kor,20.1,85.56
4042,swe_lao,21.67,79.96
4043,swe_lav,23.74,86.6
4044,swe_lit,21.19,87.2
4045,swe_mal,21.61,81.31
4046,swe_mkd,26.45,85.74
4047,swe_msa,24.71,84.89
4048,swe_mya,12.71,81.44
4049,swe_nld,24.95,84.75
4050,swe_nob,26.06,86.98
4051,swe_npi,18.19,75.71
4052,swe_pan,21.15,77.45
4053,swe_pol,23.2,87.68
4054,swe_por,32.82,85.28
4055,swe_ron,29.78,86.43
4056,swe_rus,27.58,86.94
4057,swe_slk,24.5,87.63
4058,swe_slv,22.36,86.76
4059,swe_spa,24.2,82.71
4060,swe_srp,27.24,86.02
4061,swe_swh,20.56,78.26
4062,swe_tam,23.18,85.38
4063,swe_tel,25.08,81.91
4064,swe_tgl,24.38,80.77
4065,swe_tha,32.5,85.24
4066,swe_tur,23.65,84.39
4067,swe_ukr,25.53,86.81
4068,swe_urd,18.51,77.47
4069,swe_uzb,20.56,85.76
4070,swe_vie,29.16,86.03
4071,swe_yue,23.37,86.27
4072,swh_afr,13.57,66.57
4073,swh_amh,8.25,69.84
4074,swh_ara,14.23,68.81
4075,swh_asm,6.46,65.14
4076,swh_azj,7.63,67.62
4077,swh_bel,9.88,71.6
4078,swh_ben,12.15,67.77
4079,swh_bos,11.92,71.94
4080,swh_bul,15.74,72.37
4081,swh_cat,15.08,66.64
4082,swh_ces,12.79,72.19
4083,swh_cmn,13.3,69.68
4084,swh_cym,12.84,66.09
4085,swh_dan,13.17,69.62
4086,swh_deu,13.2,65.78
4087,swh_ell,13.85,71.85
4088,swh_eng,17.19,68.69
4089,swh_est,10.9,72.14
4090,swh_fas,13.02,67.56
4091,swh_fin,11.67,73.09
4092,swh_fra,18.65,64.82
4093,swh_glg,12.44,67.42
4094,swh_guj,12.35,72.02
4095,swh_heb,14.44,67.74
4096,swh_hin,13.81,58.39
4097,swh_hrv,11.29,72.04
4098,swh_hun,11.18,68.08
4099,swh_hye,13.13,71.12
4100,swh_ind,13.5,71.39
4101,swh_isl,10.11,67.24
4102,swh_ita,12.38,68.39
4103,swh_jav,8.23,73.24
4104,swh_jpn,12.0,73.62
4105,swh_kan,11.58,67.17
4106,swh_kat,11.83,67.65
4107,swh_kaz,10.95,71.99
4108,swh_khm,8.29,64.8
4109,swh_kir,8.97,70.24
4110,swh_kor,9.42,70.93
4111,swh_lao,12.25,67.85
4112,swh_lav,12.1,71.62
4113,swh_lit,10.97,71.87
4114,swh_mal,11.78,68.5
4115,swh_mkd,12.89,70.69
4116,swh_msa,12.09,70.07
4117,swh_mya,7.65,71.56
4118,swh_nld,11.57,68.08
4119,swh_nob,11.58,69.83
4120,swh_npi,10.76,61.9
4121,swh_pan,12.2,66.11
4122,swh_pol,10.58,71.82
4123,swh_por,16.37,67.68
4124,swh_ron,14.27,70.15
4125,swh_rus,13.79,71.12
4126,swh_slk,11.83,70.36
4127,swh_slv,10.97,71.66
4128,swh_spa,11.94,66.4
4129,swh_srp,12.81,70.16
4130,swh_swe,14.54,68.93
4131,swh_tam,13.34,73.5
4132,swh_tel,13.73,68.92
4133,swh_tgl,13.27,69.62
4134,swh_tha,18.06,69.64
